t,drift_x,drift_y,lean,dpitch,base_z,tilt_rad,gx,gy,gz,yaw_delta,cmd_vx,cmd_vy,cmd_yaw,meta_selected,meta_safety_hold,prob_slope_up,prob_slope_down,prob_flat,prob_NEUTRAL,weight_slope_up,weight_slope_down,weight_flat,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,target_q_10,target_q_11,target_q_12,target_q_13,target_q_14,target_q_15,target_q_16,target_q_17,target_q_18,target_q_19,target_q_20,target_q_21,target_q_22,target_q_23
27.0605,6.38495,0.195383,0,0.0719862,1.50588,0.0723325,0.0439018,0.00445345,-0.999026,-0.00996762,0.4,0,0,flat,0,1.12232e-07,3.07558e-08,1,1.06376e-08,0,0,1,0.0297755,-0.158652,-0.0121461,0.0462269,0.00686783,-0.998907,0.4,0,0.00789986,0.583773,-0.811917,0.123256,0.00809224,0.0147557,-0.0202166,-0.057906,0.0410178,-0.317821,-0.00782797,0.0100445,0.392247,-0.0911293,0.0102171,0.0218052,-0.0403769,-0.0709153,0.0103469,-0.000641788,0.00113785,0.0021924,0.0126809,0.0214909,0.0138678,0.0265064,0.0156459,0.103924,0.181353,-0.261354,1.37768,0.385064,-0.432175,-0.525959,-0.117601,-0.286794,-2.11462,0.485554,0.46908,-0.130792,-0.225996,-0.0392386,-0.0923511,0.125183,-0.0012632,-0.0141238,-0.00380461,-0.0284632,0.188436,0.157172,-0.0116663,0.304456,1.05056,0.0806478,0.172482,2.29367,0.274281,-1.97527,-0.13318,0.0695945,2.16606,-0.209127,0.120424,0.240551,-0.091858,-0.0741447,-0.0127825,0.0258204,-0.0169154,-0.00794085,0.00356952,-0.114398,0.0345479,0.0123732,0.0194675,0.164644,0.661496,0.115833,0.213259,2.06904,0.0827271,-1.75291,0.119548,0.0144629,1.61644,0.0144257,0.145915,0.186031,-0.0327223,-0.038449,-0.0189689,0.0138746,-0.0259938,0.0061545,-0.0444901,-0.117552,0.0174367,-0.0492356,0.0100724,-0.0753034,0.134124,-0.0303251,0.333588,0.478903,-0.00775517,-0.362937,-0.0169678,0.0498694,0.55459,-0.195267,0.0827783,0.0279047,-0.00490835,0.335582,0.172887,0.00572326,0.859278,0.00253873,0.333316,-0.224082,0.00719263,0.84969,0.00415487
27.0805,6.39434,0.191968,0,0.0710158,1.50597,0.0710511,0.0429313,-0.000791036,-0.999078,-0.0108533,0.4,0,0,flat,0,1.27622e-07,1.81731e-08,1,4.75038e-09,0,0,1,0.135709,-0.095638,0.000901524,0.0439018,0.00445345,-0.999026,0.4,0,0.00830091,0.402204,-0.91555,0.123386,0.0100514,0.0128227,0.00873876,-0.0485159,0.0320257,-0.321382,-0.00920127,0.00769093,0.334752,-0.0766251,0.0180341,0.0167371,-0.0422865,-0.0712759,0.00838336,0.0010564,0.000981688,0.00200171,0.0125336,0.0203776,0.0172049,0.0275079,0.0153121,-0.090207,0.139413,0.0459689,1.56811,0.495475,-0.805319,0.334734,0.0740976,-0.0412088,-3.91305,1.61779,0.431319,-0.289642,-0.0157962,0.0121369,-0.107375,0.0403122,-0.0217936,-0.00359377,-0.0161148,-0.0719383,0.0932077,-0.0135787,-0.0254126,0.164644,0.661496,0.115833,0.213259,2.06904,0.0827271,-1.75291,0.119548,0.0144629,1.61644,0.0144257,0.145915,0.186031,-0.0327223,-0.038449,-0.0189689,0.0138746,-0.0259938,0.0061545,-0.0444901,-0.117552,0.0174367,-0.0492356,0.0100724,0.175147,0.375878,0.136504,0.465394,1.79454,-0.0643525,-1.47336,0.351794,0.0246481,1.11805,0.508329,0.119053,0.137833,-0.0533379,-0.0453697,-0.00492744,0.0201014,-0.0672163,0.0269946,-0.0356642,-0.0924884,-0.0177172,-0.108165,0.00847235,-0.0737279,0.0912817,-0.0272244,0.3733,0.388834,-0.0560157,-0.321003,0.0178691,0.0513972,0.476093,-0.0332046,0.0739641,0.020675,-0.00800068,0.332986,0.178152,0.00829182,0.842273,0.0111353,0.336626,-0.214683,-0.00730835,0.825382,0.00349484
27.1005,6.40413,0.187822,0,0.0697479,1.50511,0.0699135,0.0416635,-0.00701305,-0.999107,-0.0108717,0.4,0,0,flat,0,3.63699e-07,5.39675e-08,1,1.15082e-08,0,0,1,0.238646,-0.0448622,0.00219992,0.0429313,-0.000791036,-0.999078,0.4,0,0.00909803,0.203057,-0.979167,0.119885,0.0102496,0.0151049,0.0412746,-0.0386828,0.0182369,-0.31172,-0.00707113,0.00978991,0.252422,-0.0422379,0.0239708,0.00755256,-0.0398037,-0.0699452,0.00666888,0.00143284,-0.00074029,0.00202756,0.0114248,0.0188186,0.0179431,0.0250177,0.0147848,-0.286756,0.101791,0.143179,1.82938,0.387821,-0.998683,0.84855,0.32315,0.219152,-4.63546,3.75508,0.152824,-0.450274,0.147359,0.132813,-0.0867239,0.0105692,-0.163008,0.00896806,-0.0463555,-0.100131,0.00851955,-0.297159,-0.0292265,0.175147,0.375878,0.136504,0.465394,1.79454,-0.0643525,-1.47336,0.351794,0.0246481,1.11805,0.508329,0.119053,0.137833,-0.0533379,-0.0453697,-0.00492744,0.0201014,-0.0672163,0.0269946,-0.0356642,-0.0924884,-0.0177172,-0.108165,0.00847235,0.30162,0.220049,0.0953207,0.852389,1.52838,-0.116894,-1.26902,0.290962,0.111605,0.900828,1.01923,0.0781804,0.0843179,-0.138222,-0.0787505,0.00363553,0.0355084,-0.114592,0.0407836,0.00760253,-0.0748597,-0.0458429,-0.133298,0.0309168,-0.054757,0.0679074,-0.0334019,0.434251,0.301498,-0.0732557,-0.290353,0.00874436,0.0644407,0.44188,0.134435,0.0605529,0.0126477,-0.0207334,0.320469,0.181363,0.0146472,0.822731,0.0168232,0.352851,-0.208072,-0.0189102,0.815015,0.0127532
27.1205,6.41433,0.184541,0,0.0662069,1.50458,0.0662224,0.0381224,-0.00311168,-0.999268,-0.00833589,0.4,0,0,flat,0,5.30509e-07,9.28994e-08,0.999999,7.85201e-08,0,0,1,0.207548,-0.0961564,0.0221944,0.0416635,-0.00701305,-0.999107,0.4,0,0.00911461,-0.00496537,-0.999988,0.11393,0.0108633,0.0179998,0.0800678,-0.0331509,0.00240786,-0.295661,0.000160512,0.0158502,0.181024,0.0259324,0.0194721,-0.00334226,-0.0354904,-0.0657678,0.00536989,0.00160904,-0.00530577,0.00234656,0.0106871,0.0166079,0.0177649,0.0157613,0.0142469,-0.274464,0.151183,0.109425,2.01131,0.190678,-0.715626,0.323636,0.409377,0.168833,-0.502557,3.4903,-1.81863,-0.39429,0.241428,0.22342,-0.150668,0.0118405,-0.176042,0.0320942,-0.0549877,-0.187438,-0.0614477,-0.519647,-0.0198388,0.30162,0.220049,0.0953207,0.852389,1.52838,-0.116894,-1.26902,0.290962,0.111605,0.900828,1.01923,0.0781804,0.0843179,-0.138222,-0.0787505,0.00363553,0.0355084,-0.114592,0.0407836,0.00760253,-0.0748597,-0.0458429,-0.133298,0.0309168,0.253551,-0.113111,0.00390867,1.50625,0.675948,-0.0442969,-1.06523,-0.357491,0.355126,0.671457,1.77417,-0.101897,-0.228464,-0.199645,-0.0923222,0.0802598,0.0434645,-0.154281,0.015152,0.0834883,-0.0314891,-0.0478302,-0.0565773,-0.00353702,-0.0619673,0.0179333,-0.0471137,0.537234,0.0217954,-0.0494349,-0.259785,-0.0885237,0.100969,0.405755,0.382151,0.00146496,-0.0342697,-0.0299467,0.315379,0.210097,0.0179291,0.806359,0.0062502,0.381308,-0.191808,-0.01973,0.846662,-0.00145902
27.1405,6.42445,0.181775,0,0.0643263,1.50525,0.0644004,0.0362419,0.000396507,-0.999343,-0.0140301,0.4,0,0,flat,0,6.83135e-08,1.28188e-08,1,3.5841e-08,0,0,1,-0.342086,-0.134612,0.11018,0.0381224,-0.00311168,-0.999268,0.4,0,0.00683236,-0.212771,-0.977102,0.103498,0.021799,0.0120948,0.131527,-0.0285334,-0.00680158,-0.274644,0.00934356,0.00293243,0.184325,0.018846,-0.00781949,-0.000514231,-0.0319517,-0.0619806,-0.00187872,0.00176934,-0.00780183,0.00353582,0.00871789,0.0104507,0.0123751,0.00629681,0.0136784,-1.16983,0.584503,-0.858032,3.43211,0.419519,0.0832691,1.44131,0.512042,-0.882583,-0.313322,-0.883883,-0.940414,0.31581,0.2064,0.0941348,-0.409695,0.00137704,-0.199768,0.0340286,-0.253828,-0.304556,-0.405696,-0.302155,-0.0763688,0.253551,-0.113111,0.00390867,1.50625,0.675948,-0.0442969,-1.06523,-0.357491,0.355126,0.671457,1.77417,-0.101897,-0.228464,-0.199645,-0.0923222,0.0802598,0.0434645,-0.154281,0.015152,0.0834883,-0.0314891,-0.0478302,-0.0565773,-0.00353702,0.0814156,-0.345618,-0.08765,2.11544,-0.0275369,-0.0519021,-0.742955,-0.708937,0.425471,0.950185,1.99861,-0.215007,-0.34729,-0.349916,-0.0817025,0.145813,0.0375199,-0.135917,-0.0442898,0.0816627,-0.0525856,-0.04216,-0.00288732,-0.0896172,-0.0877877,-0.0169428,-0.0608475,0.633181,-0.209036,-0.0519304,-0.211443,-0.141241,0.111521,0.449654,0.455794,-0.0356493,-0.0520934,-0.0524874,0.319362,0.23468,0.0154769,0.813934,-0.0182696,0.380624,-0.19972,-0.017391,0.868809,-0.0369671
27.1605,6.43217,0.179971,0,0.0612298,1.50594,0.0612388,0.0331454,-0.00269177,-0.999447,-0.0228026,0.4,0,0,flat,0,3.52623e-08,7.60132e-08,1,4.84875e-08,0,0,1,0.0326534,-0.0546318,-0.336297,0.0362419,0.000396507,-0.999343,0.4,0,0,-0.411276,-0.911511,0.0737363,0.0262626,-0.00492009,0.208299,-0.0160142,-0.00639774,-0.246022,0.0181872,-0.00511831,0.171188,0.00704731,-0.0203601,0.00123251,-0.0224734,-0.0601541,-0.0079181,0.00158871,-0.0141984,0.0029503,-0.000310361,0.0054166,0.00498894,0.00326645,0.00940158,-1.99772,-0.35326,-1.57953,4.62833,0.116755,-0.0391463,1.26391,0.220227,-0.164107,-0.653466,-0.482753,-0.400096,-0.146879,0.313519,0.132305,-0.19314,-0.029349,-0.374634,-0.153995,-0.673952,-0.270551,-0.265163,-0.0579179,-0.542567,0.0814156,-0.345618,-0.08765,2.11544,-0.0275369,-0.0519021,-0.742955,-0.708937,0.425471,0.950185,1.99861,-0.215007,-0.34729,-0.349916,-0.0817025,0.145813,0.0375199,-0.135917,-0.0442898,0.0816627,-0.0525856,-0.04216,-0.00288732,-0.0896172,-0.146596,-0.282009,-0.140252,2.53898,-0.100053,-0.0390614,-0.534169,-0.906807,0.251014,1.10007,2.0459,-0.358743,-0.25157,-0.33777,-0.0781329,0.13283,0.0241967,-0.0774057,-0.0513015,0.0806838,-0.0971325,-0.0564616,-0.0384949,-0.0809561,-0.121989,-0.00740141,-0.0687378,0.699889,-0.23283,-0.047717,-0.180125,-0.170921,0.0853521,0.473261,0.47131,-0.0828127,-0.0377355,-0.0506655,0.3207,0.229811,0.00998114,0.83807,-0.0211619,0.380256,-0.216425,-0.0232904,0.854121,-0.0333944
27.1805,6.44074,0.178588,0,0.053988,1.50649,0.0541398,0.0259036,-0.00639771,-0.999644,-0.0280748,0.4,0,0,flat,0,1.66093e-08,4.63119e-08,1,3.12813e-08,0,0,1,0.168255,-0.244715,-0.254628,0.0331454,-0.00269177,-0.999447,0.4,0,0.00789529,-0.591807,-0.80608,0.0365673,0.0125376,-0.0269487,0.297978,-0.015974,-0.00693861,-0.219767,0.0190064,-0.00506891,0.158752,-0.00205277,-0.0255513,-0.0047051,-0.0190678,-0.0557468,-0.009546,0.00059826,-0.0190925,-0.00105373,-0.0149254,-0.000924215,0.001016,0.00174379,-0.00254761,-1.91348,-0.733871,-0.816583,4.60713,-0.158159,-0.0152191,1.47802,-0.0773033,-0.193937,-0.682455,-0.44158,-0.183879,-0.2704,-0.124011,0.21715,-0.0287333,-0.0789918,-0.0876343,-0.21403,-0.677479,-0.379465,-0.186087,-0.176183,-0.512805,-0.146596,-0.282009,-0.140252,2.53898,-0.100053,-0.0390614,-0.534169,-0.906807,0.251014,1.10007,2.0459,-0.358743,-0.25157,-0.33777,-0.0781329,0.13283,0.0241967,-0.0774057,-0.0513015,0.0806838,-0.0971325,-0.0564616,-0.0384949,-0.0809561,-0.512174,-0.17788,-0.187721,2.92529,-0.11782,-0.0090225,-0.467347,-1.03951,0.151467,1.03366,1.90113,-0.484575,-0.201555,-0.167304,-0.0367568,0.119693,0.0253874,-0.0388127,-0.0510301,0.0410926,-0.103093,-0.0777615,-0.0511224,-0.0673085,-0.176826,0.00821795,-0.0758582,0.760733,-0.23866,-0.0378605,-0.170102,-0.190826,0.07042,0.462802,0.423807,-0.124101,-0.0302333,-0.0250956,0.336216,0.224885,0.0104723,0.85399,-0.0210499,0.36541,-0.21866,-0.0320766,0.848912,-0.0277648
27.2005,6.44808,0.177884,0,0.0469736,1.50664,0.0473665,0.0188891,-0.00848243,-0.999786,-0.0303707,0.4,0,0,flat,0,1.85227e-08,1.21826e-08,1,2.59327e-08,0,0,1,0.131959,-0.37753,-0.114195,0.0259036,-0.00639771,-0.999644,0.4,0,0.0126403,-0.746471,-0.665418,0.00529584,-0.00333263,-0.0330989,0.376695,-0.0184126,-0.00701076,-0.188222,0.0158565,-0.00843808,0.146611,-0.0109765,-0.0281048,-0.0100125,-0.0219008,-0.0517779,-0.00950101,-0.000328712,-0.0190055,-0.0046644,-0.0253169,-0.00891875,-0.00356728,-0.00324684,-0.0100874,-1.72603,-0.711223,-0.1684,3.95169,-0.209583,0.0157957,1.58324,-0.16209,-0.329976,-0.578131,-0.437684,-0.141407,-0.164713,-0.210222,0.0960944,0.0158876,-0.0242765,0.0629697,-0.148072,-0.38854,-0.401328,-0.319702,-0.315987,-0.242364,-0.512174,-0.17788,-0.187721,2.92529,-0.11782,-0.0090225,-0.467347,-1.03951,0.151467,1.03366,1.90113,-0.484575,-0.201555,-0.167304,-0.0367568,0.119693,0.0253874,-0.0388127,-0.0510301,0.0410926,-0.103093,-0.0777615,-0.0511224,-0.0673085,-0.818758,-0.0693123,-0.2167,3.2748,-0.140045,0.0174499,-0.497657,-1.21336,0.123095,0.756991,1.68291,-0.579135,-0.177888,0.00742138,0.00663122,0.105255,0.0383758,-0.00539982,-0.0601826,0.0233109,-0.0839535,-0.0645521,-0.0214543,-0.0511864,-0.222814,0.0245031,-0.080205,0.815781,-0.245952,-0.0291743,-0.174648,-0.216904,0.0661643,0.419226,0.352206,-0.155129,-0.0266832,0.00111321,0.352487,0.219471,0.01583,0.867773,-0.0248253,0.358742,-0.211483,-0.0266277,0.86115,-0.0211144
27.2205,6.45627,0.177563,0,0.0408556,1.50639,0.0413745,0.0127712,-0.00895082,-0.999878,-0.0322188,0.4,0,0,flat,0,1.85921e-08,6.04311e-09,1,1.51825e-08,0,0,1,0.091627,-0.369615,-0.0605352,0.0188891,-0.00848243,-0.999786,0.4,0,0.0147066,-0.868509,-0.495673,-0.0243689,-0.0156624,-0.0323976,0.438513,-0.0206969,-0.00642889,-0.160884,0.0131324,-0.0118512,0.138006,-0.0192845,-0.0304437,-0.0122815,-0.0233496,-0.0513601,-0.00855242,-0.000580945,-0.0176358,-0.00687931,-0.0298414,-0.0156802,-0.00986067,-0.00831795,-0.0128765,-1.74672,-0.620884,0.105915,3.22423,-0.233389,0.116236,1.51084,-0.122802,-0.0897245,-0.522823,-0.515138,-0.205781,-0.0822217,-0.00979513,-0.0584609,0.0834556,-0.00780117,0.0808504,-0.126449,-0.147124,-0.342934,-0.342201,-0.208517,-0.0897403,-0.818758,-0.0693123,-0.2167,3.2748,-0.140045,0.0174499,-0.497657,-1.21336,0.123095,0.756991,1.68291,-0.579135,-0.177888,0.00742138,0.00663122,0.105255,0.0383758,-0.00539982,-0.0601826,0.0233109,-0.0839535,-0.0645521,-0.0214543,-0.0511864,-1.01282,0.0159444,-0.235605,3.53958,-0.162385,0.032861,-0.545492,-1.3796,0.110763,0.498927,1.49876,-0.644787,-0.164331,0.0976423,0.0292675,0.0743072,0.0466638,0.0241544,-0.0714507,0.0194402,-0.0672551,-0.0313094,0.00554273,-0.0332715,-0.251924,0.0372917,-0.0830408,0.857484,-0.253283,-0.0241175,-0.181824,-0.24184,0.0643145,0.378581,0.29178,-0.176671,-0.0246496,0.0146463,0.360975,0.207865,0.0192488,0.879964,-0.0294734,0.35729,-0.205221,-0.0129151,0.872286,-0.0137245
27.2405,6.46386,0.177792,0,0.0374916,1.506,0.0379408,0.00940723,-0.00825082,-0.999922,-0.0365417,0.4,0,0,flat,0,1.02863e-08,2.77982e-09,1,5.75232e-09,0,0,1,-0.027977,-0.197023,-0.0720083,0.0127712,-0.00895082,-0.999878,0.4,0,0.0163699,-0.952588,-0.304263,-0.0684343,-0.0254264,-0.0280556,0.503764,-0.0257901,-0.0037675,-0.131498,0.0115983,-0.0165975,0.127329,-0.029919,-0.0318143,-0.0122273,-0.0183088,-0.0544205,-0.00629166,-0.00059246,-0.0163823,-0.010096,-0.0309166,-0.0216665,-0.0152991,-0.00978857,-0.0136613,-2.22972,-0.304162,0.20579,2.76697,-0.306879,0.162751,1.23265,-0.0264436,-0.278315,-0.527774,-0.477223,-0.013342,0.0636382,0.381668,-0.177563,0.0975223,0.0061994,0.0627888,-0.176318,0.0149425,-0.21356,-0.11019,0.0129346,-0.0107715,-1.01282,0.0159444,-0.235605,3.53958,-0.162385,0.032861,-0.545492,-1.3796,0.110763,0.498927,1.49876,-0.644787,-0.164331,0.0976423,0.0292675,0.0743072,0.0466638,0.0241544,-0.0714507,0.0194402,-0.0672551,-0.0313094,0.00554273,-0.0332715,-1.19689,0.100989,-0.268145,3.74394,-0.190197,0.0365877,-0.462903,-1.64136,0.10371,0.366659,1.55123,-0.753514,-0.18494,0.155982,0.0454404,0.019932,0.0346415,0.0419245,-0.0851596,0.011531,-0.062419,-0.0191648,0.00986677,-0.0240451,-0.279534,0.0500483,-0.0879218,0.889671,-0.262408,-0.0228947,-0.169436,-0.281103,0.0632565,0.357749,0.308996,-0.212347,-0.027741,0.0233972,0.36704,0.187475,0.0142896,0.887294,-0.0351283,0.354324,-0.203407,-0.00790546,0.87407,-0.0099186
27.2605,6.4692,0.178213,0,0.0357886,1.50585,0.0361232,0.00770423,-0.00731508,-0.999944,-0.0378367,0.4,0,0,flat,0,7.16661e-09,2.10498e-09,1,4.93169e-09,0,0,1,-0.0586571,-0.125066,-0.157306,0.00940723,-0.00825082,-0.999922,0.4,0,0.0202605,-0.995032,-0.0995553,-0.115084,-0.0303158,-0.0217181,0.548008,-0.0312761,-0.00129524,-0.107671,0.0113278,-0.0207203,0.117725,-0.0393995,-0.0318926,-0.010781,-0.00531181,-0.0565607,-0.00483117,-0.000116283,-0.0143376,-0.0139291,-0.0300233,-0.0241489,-0.0161296,-0.00708514,-0.0137185,-2.11778,-0.14304,0.178828,1.56976,-0.368791,0.111156,1.0365,-0.005682,-0.295081,-0.433812,-0.364952,-0.0476126,0.101126,0.603784,-0.0281947,0.0170064,0.0229488,0.154801,-0.198576,0.0472532,-0.0398721,-0.00886204,0.200191,0.00288882,-1.19689,0.100989,-0.268145,3.74394,-0.190197,0.0365877,-0.462903,-1.64136,0.10371,0.366659,1.55123,-0.753514,-0.18494,0.155982,0.0454404,0.019932,0.0346415,0.0419245,-0.0851596,0.011531,-0.062419,-0.0191648,0.00986677,-0.0240451,-1.3828,0.257737,-0.326719,3.83856,-0.230287,0.0529715,-0.393559,-1.93059,0.0260334,0.306823,1.77564,-0.839711,-0.220405,0.205574,0.0389013,-0.0131835,0.0248318,0.036701,-0.099365,0.000504414,-0.0581918,-0.0121414,0.00574329,-0.00964565,-0.307421,0.0735606,-0.0967079,0.904573,-0.275563,-0.0175187,-0.159034,-0.324488,0.051605,0.348325,0.382632,-0.24063,-0.0330607,0.0308362,0.364588,0.175056,0.0102431,0.885139,-0.0409881,0.350189,-0.201822,-0.00500833,0.872369,-0.00397883
27.2805,6.47637,0.179086,0,0.0336643,1.506,0.0341814,0.00557986,-0.00834133,-0.99995,-0.0388194,0.4,0,0,flat,0,9.54607e-09,3.19353e-09,1,8.39658e-09,0,0,1,-0.0549777,-0.0897883,0.0169326,0.00770423,-0.00731508,-0.999944,0.4,0,0.021426,-0.993986,0.109504,-0.149481,-0.0316151,-0.0204771,0.568831,-0.037605,0.000738811,-0.0907251,0.0107847,-0.0270107,0.109564,-0.0444607,-0.0336001,-0.00915588,0.00381696,-0.0562443,-0.00547659,0.000123865,-0.0107943,-0.0175454,-0.0291786,-0.0240835,-0.0161145,-0.00329107,-0.0135943,-2.2161,-0.0034723,0.0155826,1.15406,-0.498534,0.172924,1.10266,-0.0673188,-0.533459,-0.612332,-0.263239,-0.15757,0.0954217,0.517062,0.046702,-0.0928135,0.0115244,0.25493,-0.260329,0.0563157,0.0432973,0.00602531,0.255697,0.0131891,-1.3828,0.257737,-0.326719,3.83856,-0.230287,0.0529715,-0.393559,-1.93059,0.0260334,0.306823,1.77564,-0.839711,-0.220405,0.205574,0.0389013,-0.0131835,0.0248318,0.036701,-0.099365,0.000504414,-0.0581918,-0.0121414,0.00574329,-0.00964565,-1.49709,0.382094,-0.356485,3.78301,-0.274017,0.0573947,-0.389597,-2.03355,-0.0546215,0.287816,1.94009,-0.836547,-0.237268,0.229126,0.0214255,-0.0103242,0.0289844,0.0164312,-0.106029,-0.0116745,-0.0700078,-0.00576502,-0.00487096,-0.004636,-0.324563,0.0922141,-0.101173,0.895823,-0.289912,-0.0160674,-0.15844,-0.339932,0.0395068,0.345331,0.436593,-0.239592,-0.0355902,0.0343689,0.358035,0.176128,0.0119561,0.876778,-0.0437369,0.345622,-0.206253,-0.00237807,0.867991,-0.00191235
27.3005,6.48212,0.180127,0,0.0321518,1.50634,0.0333444,0.00406736,-0.0112614,-0.999928,-0.0407579,0.4,0,0,flat,0,1.40544e-08,1.58571e-08,1,2.60869e-08,0,0,1,0.095825,-0.0854937,-0.0506505,0.00557986,-0.00834133,-0.99995,0.4,0,0.0223104,-0.949497,0.313776,-0.198471,-0.0309205,-0.0189952,0.582286,-0.0483831,0.00363703,-0.0651143,0.00638586,-0.0369561,0.0949246,-0.0497006,-0.037562,-0.00946396,0.0177571,-0.0523298,-0.0095205,0.000334439,-0.00488371,-0.0232867,-0.0282768,-0.0218728,-0.0151629,0.00245649,-0.0131741,-1.89851,0.115331,0.0778918,0.0797819,-0.574517,0.11156,1.04794,-0.261324,-0.380356,-0.619523,-0.155462,-0.134955,-0.0687276,0.577141,0.256681,-0.224404,0.00711314,0.213022,-0.223378,0.0136231,0.103519,0.09621,0.186043,0.0220475,-1.49709,0.382094,-0.356485,3.78301,-0.274017,0.0573947,-0.389597,-2.03355,-0.0546215,0.287816,1.94009,-0.836547,-0.237268,0.229126,0.0214255,-0.0103242,0.0289844,0.0164312,-0.106029,-0.0116745,-0.0700078,-0.00576502,-0.00487096,-0.004636,-1.62174,0.424801,-0.33537,3.57604,-0.314153,0.0575205,-0.44358,-1.91005,-0.175573,0.223018,2.02474,-0.750032,-0.294264,0.193638,-0.0177331,0.0288738,0.0365413,-0.0254836,-0.0955994,-0.00730189,-0.0939021,-0.012177,-0.0123392,-0.0127565,-0.343261,0.0986201,-0.0980056,0.863226,-0.303081,-0.0160261,-0.166537,-0.321407,0.021364,0.335125,0.464369,-0.211204,-0.0441395,0.0290457,0.34335,0.190828,0.0150733,0.859488,-0.0394347,0.347262,-0.215213,-0.00502303,0.86491,-0.00526207
27.3205,6.48892,0.181712,0,0.0311378,1.50689,0.0336682,0.00305339,-0.0152357,-0.999879,-0.0420056,0.4,0,0,flat,0,2.63872e-08,2.62321e-07,1,1.15517e-07,0,0,1,0.204228,-0.0850468,-0.122655,0.00406736,-0.0112614,-0.999928,0.4,0,0.024055,-0.863508,0.504335,-0.229665,-0.027998,-0.0175567,0.576691,-0.0570544,0.00523768,-0.0476821,0.000327934,-0.0408743,0.0853228,-0.0523591,-0.0405251,-0.0119237,0.0285104,-0.0464492,-0.0140327,0.000435106,-0.00159824,-0.0267151,-0.0282556,-0.0200437,-0.0129451,0.00423437,-0.0127935,-1.59735,0.211971,0.0638592,-0.619575,-0.502756,0.0810565,0.930447,-0.400507,-0.193714,-0.491999,-0.132851,-0.12967,-0.179034,0.569827,0.381924,-0.258816,0.00396337,0.149156,-0.148085,-0.014676,0.0933026,0.13427,0.0418787,0.0193365,-1.62174,0.424801,-0.33537,3.57604,-0.314153,0.0575205,-0.44358,-1.91005,-0.175573,0.223018,2.02474,-0.750032,-0.294264,0.193638,-0.0177331,0.0288738,0.0365413,-0.0254836,-0.0955994,-0.00730189,-0.0939021,-0.012177,-0.0123392,-0.0127565,-1.64612,0.346338,-0.264732,3.21773,-0.354602,0.0430344,-0.519781,-1.56458,-0.285147,0.168148,1.99521,-0.611819,-0.348166,0.0842179,-0.0645355,0.0856349,0.0451331,-0.0654154,-0.0710347,0.0104333,-0.116374,-0.0153309,-0.00725818,-0.0226698,-0.346919,0.0868507,-0.0874098,0.806792,-0.316354,-0.0207793,-0.177967,-0.269587,0.00492798,0.326483,0.454679,-0.165853,-0.052225,0.0126327,0.325799,0.212113,0.0186174,0.843016,-0.0293018,0.353912,-0.22364,-0.00632398,0.867006,-0.00935128
